inst_name,ror_id,inst_first_seen,inst_last_seen,esac_id
African Medical and Research Foundation,https://ror.org/00qpv3w06,2023-01-18,NA,compbio2021eifl
Aga Khan University,https://ror.org/01zv98a09,2023-01-18,NA,compbio2021eifl
Al Jamea tus Saifiyah,NA,2023-01-18,NA,compbio2021eifl
Alupe University College,NA,2023-01-18,NA,compbio2021eifl
Amani Counselling Centre & Training Institute,NA,2023-01-18,NA,compbio2021eifl
Bandari Maritime Academy,NA,2023-01-18,NA,compbio2021eifl
Bomet University College,https://ror.org/03p41j374,2023-01-18,NA,compbio2021eifl
Bukura Agricultural College,NA,2023-01-18,NA,compbio2021eifl
Capital Markets Authority,NA,2023-01-18,NA,compbio2021eifl
Catholic University of Eastern Africa,https://ror.org/02jm1re07,2023-01-18,NA,compbio2021eifl
Chuka University,https://ror.org/05cqafq62,2023-01-18,NA,compbio2021eifl
Coast Institute of Technology,NA,2023-01-18,NA,compbio2021eifl
College of Human Resource,NA,2023-01-18,NA,compbio2021eifl
Commission for Revenue Allocation,NA,2023-01-18,NA,compbio2021eifl
Commission for University Education,NA,2023-01-18,NA,compbio2021eifl
Communications Authority of Kenya,NA,2023-01-18,NA,compbio2021eifl
Cooperative University of Kenya,NA,2023-01-18,NA,compbio2021eifl
Daystar University,https://ror.org/01qmtv077,2023-01-18,NA,compbio2021eifl
Dedan Kimathi University of Technology (formally Kimathi University College of Technology),https://ror.org/05jg5ty85,2023-01-18,NA,compbio2021eifl
Defence Staff College,https://ror.org/04vc08p32,2023-01-18,NA,compbio2021eifl
East African School of Aviation,NA,2023-01-18,NA,compbio2021eifl
Eastern Kenya Integrated College,NA,2023-01-18,NA,compbio2021eifl
Egerton University,https://ror.org/01jk2zc89,2023-01-18,NA,compbio2021eifl
Energy and Petroleum Regulatory Authority,NA,2023-01-18,NA,compbio2021eifl
Ethics and Anti- Corruption Commission,NA,2023-01-18,NA,compbio2021eifl
Garissa University,NA,2023-01-18,NA,compbio2021eifl
Gretsa University,https://ror.org/01ccvyq03,2023-01-18,NA,compbio2021eifl
Hekima University College,NA,2023-01-18,NA,compbio2021eifl
International Centre of Insect Physiology and Ecology,https://ror.org/03qegss47,2023-01-18,NA,compbio2021eifl
International Leadership University ( formally Nairobi International School of Theology),NA,2023-01-18,NA,compbio2021eifl
International Livestock Research Institute,https://ror.org/01jxjwb74,2023-01-18,NA,compbio2021eifl
International Peace Support Training Centre,NA,2023-01-18,NA,compbio2021eifl
Jaramogi Oginga Odinga University of Science and Technology (formally Bondo College),https://ror.org/03ffvb852,2023-01-18,NA,compbio2021eifl
Jomo Kenyatta University of Agriculture and Technology,https://ror.org/015h5sy57,2023-01-18,NA,compbio2021eifl
Kabarak University Library,https://ror.org/009b5t134,2023-01-18,NA,compbio2021eifl
KAG East African University,https://ror.org/04f9r2a11,2023-01-18,NA,compbio2021eifl
Kaimosi Friends University College,https://ror.org/01gsxb553,2023-01-18,NA,compbio2021eifl
Karatina University,https://ror.org/04bm15q02,2023-01-18,NA,compbio2021eifl
KCA University,https://ror.org/050pcd452,2023-01-18,NA,compbio2021eifl
Kenya Accountants and Secretarial National Examinations Board (KASNEB),NA,2023-01-18,NA,compbio2021eifl
Kenya Agricultural and Livestock Research Organization,https://ror.org/00wawdr98,2023-01-18,NA,compbio2021eifl
Kenya Education Management Institute,NA,2023-01-18,NA,compbio2021eifl
Kenya Forestry Research Institute,https://ror.org/05hz2w230,2023-01-18,NA,compbio2021eifl
Kenya Highlands Evangelical University,https://ror.org/01652va36,2023-01-18,NA,compbio2021eifl
Kenya Hospital Association (Nairobi Hospital),https://ror.org/00rds0p35,2023-01-18,NA,compbio2021eifl
Kenya Institute for Public Policy Research and Analysis (KIPPRA),https://ror.org/00sb8wv57,2023-01-18,NA,compbio2021eifl
Kenya Institute of Curriculum Development,NA,2023-01-18,NA,compbio2021eifl
Kenya Institute of Management,NA,2023-01-18,NA,compbio2021eifl
Kenya Institute of Special Education,NA,2023-01-18,NA,compbio2021eifl
Kenya Methodist University,https://ror.org/033tvp994,2023-01-18,NA,compbio2021eifl
Kenya Military Academy,NA,2023-01-18,NA,compbio2021eifl
Kenya National Bureau of Statistics,NA,2023-01-18,NA,compbio2021eifl
Kenya Revenue Authority,NA,2023-01-18,NA,compbio2021eifl
Kenya School of Government,https://ror.org/01fztcv40,2023-01-18,NA,compbio2021eifl
Kenya School of Law,NA,2023-01-18,NA,compbio2021eifl
Kenya School of Monetary Studies,NA,2023-01-18,NA,compbio2021eifl
Kenya Space Agency,NA,2023-01-18,NA,compbio2021eifl
Kenya Water Institute,NA,2023-01-18,NA,compbio2021eifl
Kenyatta University,https://ror.org/05p2z3x69,2023-01-18,NA,compbio2021eifl
Kibabii University College,https://ror.org/0111z3553,2023-01-18,NA,compbio2021eifl
Kirinyaga University college,https://ror.org/00geck193,2023-01-18,NA,compbio2021eifl
Kiriri Women's University of Science & Technology,https://ror.org/00jjtmm83,2023-01-18,NA,compbio2021eifl
Kisii National Polytechnic,NA,2023-01-18,NA,compbio2021eifl
Kisii University,https://ror.org/053stv828,2023-01-18,NA,compbio2021eifl
Kisumu National Polytechnic,NA,2023-01-18,NA,compbio2021eifl
Laikipia University,https://ror.org/02y5m7j45,2023-01-18,NA,compbio2021eifl
Lukenya University,https://ror.org/05dj22k02,2023-01-18,NA,compbio2021eifl
Maasai Mara University,https://ror.org/00dygpn15,2023-01-18,NA,compbio2021eifl
Machakos University,https://ror.org/05eyrmk93,2023-01-18,NA,compbio2021eifl
Management University of Africa,NA,2023-01-18,NA,compbio2021eifl
Marist International University College,NA,2023-01-18,NA,compbio2021eifl
Maseno University,https://ror.org/023pskh72,2023-01-18,NA,compbio2021eifl
Masinde Muliro University of Science and Technology,https://ror.org/02tpk0p14,2023-01-18,NA,compbio2021eifl
Meru University of Science and Technology,https://ror.org/002dktj83,2023-01-18,NA,compbio2021eifl
Michuki Technical Training Institute,NA,2023-01-18,NA,compbio2021eifl
"Ministry of Culture,Sports and Arts",NA,2023-01-18,NA,compbio2021eifl
Moi University,https://ror.org/04p6eac84,2023-01-18,NA,compbio2021eifl
Mount Kenya University,https://ror.org/04kq7tf63,2023-01-18,NA,compbio2021eifl
Multimedia University of Kenya,https://ror.org/028r4zr88,2023-01-18,NA,compbio2021eifl
Murang’a University,https://ror.org/057k4ej49,2023-01-18,NA,compbio2021eifl
NACOSTI,https://ror.org/03wzc0b85,2023-01-18,NA,compbio2021eifl
Nairobi Technical Training Institute,NA,2023-01-18,NA,compbio2021eifl
National Assembly ( Kenya Parliamentary Service),NA,2023-01-18,NA,compbio2021eifl
National Authority for Campaign Against Alcohol and Drug Abuse,NA,2023-01-18,NA,compbio2021eifl
National Council For Population,NA,2023-01-18,NA,compbio2021eifl
National Crime Research Centre,NA,2023-01-18,NA,compbio2021eifl
National Defence College,https://ror.org/04vc08p32,2023-01-18,NA,compbio2021eifl
National Environment Management Authority,NA,2023-01-18,NA,compbio2021eifl
National Hospital Insurance fund (NHIF),NA,2023-01-18,NA,compbio2021eifl
National Land Commission,NA,2023-01-18,NA,compbio2021eifl
National Security Intelligence Service,NA,2023-01-18,NA,compbio2021eifl
Nyeri National Polytechnic,NA,2023-01-18,NA,compbio2021eifl
Office of Controller of Budget,NA,2023-01-18,NA,compbio2021eifl
Office of the Attorney General &Dept of Justice,NA,2023-01-18,NA,compbio2021eifl
Outspan Medical College,NA,2023-01-18,NA,compbio2021eifl
P.C.KinyanjuiTechnical Training Institute,NA,2023-01-18,NA,compbio2021eifl
Pan Africa Christian University,https://ror.org/047tgv290,2023-01-18,NA,compbio2021eifl
Pioneer International University,https://ror.org/04cnffe38,2023-01-18,NA,compbio2021eifl
Presbyterian University Of East Africa,https://ror.org/03kgy0531,2023-01-18,NA,compbio2021eifl
Pwani University,https://ror.org/02952pd71,2023-01-18,NA,compbio2021eifl
RAF University,NA,2023-01-18,NA,compbio2021eifl
Railway Training Institute,NA,2023-01-18,NA,compbio2021eifl
Riara University,https://ror.org/02pzqs694,2023-01-18,NA,compbio2021eifl
Rift Valley Technical Institute,NA,2023-01-18,NA,compbio2021eifl
Rongo University,https://ror.org/019z2v446,2023-01-18,NA,compbio2021eifl
Rural Elecrification & Renewable Energy Corporation,NA,2023-01-18,NA,compbio2021eifl
Scott Christian University,https://ror.org/05phwew21,2023-01-18,NA,compbio2021eifl
Sigalagala National Polytechnic,NA,2023-01-18,NA,compbio2021eifl
South Eastern Kenya University (formally South Eastern University College),https://ror.org/02w403504,2023-01-18,NA,compbio2021eifl
"St. Paul's University, Limuru.",https://ror.org/00aze9982,2023-01-18,NA,compbio2021eifl
Strathmore University,https://ror.org/047dnqw48,2023-01-18,NA,compbio2021eifl
Taita Taveta University College,NA,2023-01-18,NA,compbio2021eifl
Tangaza College,NA,2023-01-18,NA,compbio2021eifl
Technical University of Kenya,https://ror.org/04eehsy38,2023-01-18,NA,compbio2021eifl
Technical University of Mombasa,https://ror.org/01grm2d66,2023-01-18,NA,compbio2021eifl
Tharaka University College,NA,2023-01-18,NA,compbio2021eifl
The East African University,https://ror.org/04f9r2a11,2023-01-18,NA,compbio2021eifl
Tom Mboya University College,NA,2023-01-18,NA,compbio2021eifl
Turkana University College,https://ror.org/02gfjzb42,2023-01-18,NA,compbio2021eifl
UMMA University,https://ror.org/03sd9v004,2023-01-18,NA,compbio2021eifl
United States International University - Africa,https://ror.org/05qj64q37,2023-01-18,NA,compbio2021eifl
"University of Eastern Africa, Baraton",https://ror.org/00e2rng16,2023-01-18,NA,compbio2021eifl
University of Eldoret,https://ror.org/010crp378,2023-01-18,NA,compbio2021eifl
University of Kabianga,https://ror.org/03rk9qf06,2023-01-18,NA,compbio2021eifl
University of Nairobi,https://ror.org/02y9nww90,2023-01-18,NA,compbio2021eifl
World Agroforestry Centre [ICRAF],https://ror.org/01kmz4383,2023-01-18,NA,compbio2021eifl
Zetech University,https://ror.org/008nk3d11,2023-01-18,NA,compbio2021eifl
AAB College,https://ror.org/0395pak08,2023-01-18,NA,compbio2021eifl
Academy of Justice,NA,2023-01-18,NA,compbio2021eifl
College “Biznesi”,NA,2023-01-18,NA,compbio2021eifl
Constitutional Court of Kosovo,NA,2023-01-18,NA,compbio2021eifl
Dardania University,https://ror.org/012tyys59,2023-01-18,NA,compbio2021eifl
Intermunicipal Library “ Fan Noli” Gjilan,NA,2023-01-18,NA,compbio2021eifl
Intermunicipal Library “Anton Çetta” Ferizaj,NA,2023-01-18,NA,compbio2021eifl
Intermunicipal Library “AsimVokshi”,NA,2023-01-18,NA,compbio2021eifl
Intermunicipal Library “Azem Shkreli” Pejë,NA,2023-01-18,NA,compbio2021eifl
Intermunicipal Library “Latif Berisha” Mitrovica,NA,2023-01-18,NA,compbio2021eifl
Intermunicipal Library of Prizren,NA,2023-01-18,NA,compbio2021eifl
Intermunicpial Library “Hivzi Sulejmani” Prishtina,NA,2023-01-18,NA,compbio2021eifl
National Library of Kosova,https://ror.org/02d16vp83,2023-01-18,NA,compbio2021eifl
"University ""Haxhi Zeka"" Pejë",NA,2023-01-18,NA,compbio2021eifl
University “Fehmi Agani”Gjakovë,NA,2023-01-18,NA,compbio2021eifl
University “Kadri Zeka”Gjilan,NA,2023-01-18,NA,compbio2021eifl
University of Applied Sciences in Ferizaj,NA,2023-01-18,NA,compbio2021eifl
University of Prishtina,https://ror.org/05t3p2g92,2023-01-18,NA,compbio2021eifl
University of Prizren,NA,2023-01-18,NA,compbio2021eifl
Alabukin District Library,NA,2023-01-18,NA,compbio2021eifl
Aravan District Library,NA,2023-01-18,NA,compbio2021eifl
Atbashi District Library,NA,2023-01-18,NA,compbio2021eifl
Batken Central System of District Libraries,NA,2023-01-18,NA,compbio2021eifl
Bishkek Central Library System,NA,2023-01-18,NA,compbio2021eifl
Central Library of the National Academy of Science of the Kyrgyz Republic,NA,2023-01-18,NA,compbio2021eifl
Chuy Central System of District Libraries,NA,2023-01-18,NA,compbio2021eifl
Chuy Oblast Library,NA,2023-01-18,NA,compbio2021eifl
Djumgal District Library,NA,2023-01-18,NA,compbio2021eifl
Issyk-Kul Oblast Library,NA,2023-01-18,NA,compbio2021eifl
Jalalabad Oblast Library,NA,2023-01-18,NA,compbio2021eifl
Jetioguz District Library,NA,2023-01-18,NA,compbio2021eifl
Karaburin District Library,NA,2023-01-18,NA,compbio2021eifl
Karaculdji District Library,NA,2023-01-18,NA,compbio2021eifl
Karasu District Library,NA,2023-01-18,NA,compbio2021eifl
Kochkor District Library,NA,2023-01-18,NA,compbio2021eifl
Kyzylkiya District Library,NA,2023-01-18,NA,compbio2021eifl
Library of Academy of Public Administration under the President of the Kyrgyz Republic,https://ror.org/04a09r739,2023-01-18,NA,compbio2021eifl
Library of Bishkek Humanitarian University,https://ror.org/01821ts51,2023-01-18,NA,compbio2021eifl
Library of International Alatoo University,https://ror.org/03kj11b67,2023-01-18,NA,compbio2021eifl
Library of International Medical University,NA,2023-01-18,NA,compbio2021eifl
Library of International University of Central Asia (IUCA),https://ror.org/04x7abt37,2023-01-18,NA,compbio2021eifl
Library of Issyk-Kul State University,https://ror.org/01pb8rp31,2023-01-18,NA,compbio2021eifl
Library of Jalal-Abad State University,https://ror.org/051jm0x83,2023-01-18,NA,compbio2021eifl
Library of Kyrgyz Russian Slavonic University,https://ror.org/020qfzf72,2023-01-18,NA,compbio2021eifl
Library of Manas Kyrgyz-Turkish University,https://ror.org/04frf8n21,2023-01-18,NA,compbio2021eifl
Library of Naryn State University,NA,2023-01-18,NA,compbio2021eifl
Library of OSCE Academy in Bishkek,NA,2023-01-18,NA,compbio2021eifl
Library of State Economic University,https://ror.org/009m17x95,2023-01-18,NA,compbio2021eifl
Library of State University named after I. Arabaev,https://ror.org/010vxxa64,2023-01-18,NA,compbio2021eifl
Library of the American University of Central Asia (AUCA),https://ror.org/03vvzk644,2023-01-18,NA,compbio2021eifl
Library of the International University of Kyrgyzstan (IUK),https://ror.org/04730q569,2023-01-18,NA,compbio2021eifl
Library of the Kyrgyz National Technical University – 12000,https://ror.org/01c9f4y89,2023-01-18,NA,compbio2021eifl
Library of the Kyrgyz National University named after J. Balasagyn,https://ror.org/02ar8gr68,2023-01-18,NA,compbio2021eifl
Library of the Kyrgyz State Agrarian Academy,https://ror.org/02vw4rj70,2023-01-18,NA,compbio2021eifl
Library of the Kyrgyz State Law Academy,https://ror.org/02451fm04,2023-01-18,NA,compbio2021eifl
Library of the Kyrgyz State Medical Academy,https://ror.org/00bah2v32,2023-01-18,NA,compbio2021eifl
Library of the Kyrgyz State Military Academy,NA,2023-01-18,NA,compbio2021eifl
"Library of the Kyrgyz State University of Construction, Transportation and Architecture",https://ror.org/00379n634,2023-01-18,NA,compbio2021eifl
Library of University of Central Asia (UCA),https://ror.org/04rrs4x54,2023-01-18,NA,compbio2021eifl
Moscow District Library,NA,2023-01-18,NA,compbio2021eifl
Naryn Central System of District Libraries,NA,2023-01-18,NA,compbio2021eifl
Naryn Oblast Library,NA,2023-01-18,NA,compbio2021eifl
National library of the Kyrgyz Republic,NA,2023-01-18,NA,compbio2021eifl
Osh Central System of District Libraries,NA,2023-01-18,NA,compbio2021eifl
Osh Library for Children,NA,2023-01-18,NA,compbio2021eifl
Osh Oblast Library,https://ror.org/0449rh157,2023-01-18,NA,compbio2021eifl
Panfilov District Library,NA,2023-01-18,NA,compbio2021eifl
Republic Library for Youth and Children,NA,2023-01-18,NA,compbio2021eifl
Republic Research Library system of Medicine,NA,2023-01-18,NA,compbio2021eifl
Republic Specialized Library for the blind people,NA,2023-01-18,NA,compbio2021eifl
State Patent Technical Library of the Kyrgyz Republic,NA,2023-01-18,NA,compbio2021eifl
Talas Central System of District Libraries,NA,2023-01-18,NA,compbio2021eifl
Talas Oblast Library,NA,2023-01-18,NA,compbio2021eifl
Tokmak Central System of District Libraries,NA,2023-01-18,NA,compbio2021eifl
Ton District Library,NA,2023-01-18,NA,compbio2021eifl
Central Library of NUOL,https://ror.org/031xne895,2023-01-18,NA,compbio2021eifl
Laos National Library,https://ror.org/00m1t4240,2023-01-18,NA,compbio2021eifl
Library of Bankern Teacher’s Training College,NA,2023-01-18,NA,compbio2021eifl
Library of Banking Institute,NA,2023-01-18,NA,compbio2021eifl
Library of Social Science Institute,NA,2023-01-18,NA,compbio2021eifl
Library of the Bank of Lao PDR,NA,2023-01-18,NA,compbio2021eifl
Library of the Faculty of Agriculture,https://ror.org/031xne895,2023-01-18,NA,compbio2021eifl
Library of the Faculty of Architecture,https://ror.org/031xne895,2023-01-18,NA,compbio2021eifl
Library of the Faculty of Economic and Business Administration,https://ror.org/031xne895,2023-01-18,NA,compbio2021eifl
Library of the Faculty of Education,https://ror.org/031xne895,2023-01-18,NA,compbio2021eifl
Library of the Faculty of Engineering,https://ror.org/031xne895,2023-01-18,NA,compbio2021eifl
Library of the Faculty of Forestry Sciences,https://ror.org/031xne895,2023-01-18,NA,compbio2021eifl
Library of the Faculty of Laws and Political Sciences,https://ror.org/031xne895,2023-01-18,NA,compbio2021eifl
Library of the Lao National Assembly,NA,2023-01-18,NA,compbio2021eifl
Library of the Lao-Japan Institute of Human Resources Development,NA,2023-01-18,NA,compbio2021eifl
Library of the National Academy of Politics and Public Administration,NA,2023-01-18,NA,compbio2021eifl
Library of the South Finance Institute,NA,2023-01-18,NA,compbio2021eifl
Library of the University of Health Sciences,NA,2023-01-18,NA,compbio2021eifl
Vientiane Capital Public Library,NA,2023-01-18,NA,compbio2021eifl
Department of Agricultural Research Lesotho,NA,2023-01-18,NA,compbio2021eifl
Botho University,https://ror.org/00nfn7821,2023-01-18,NA,compbio2021eifl
Central Bank of Lesotho,NA,2023-01-18,NA,compbio2021eifl
Centre of Accounting Studies,NA,2023-01-18,NA,compbio2021eifl
Institution of Development Management,NA,2023-01-18,NA,compbio2021eifl
Lerotholi Polytechnic,NA,2023-01-18,NA,compbio2021eifl
Lesotho Agricultural College,NA,2023-01-18,NA,compbio2021eifl
Lesotho College of Education,NA,2023-01-18,NA,compbio2021eifl
Lesotho Highlands Development Authority,NA,2023-01-18,NA,compbio2021eifl
Lesotho Institute of Administration & Management-,NA,2023-01-18,NA,compbio2021eifl
Lesotho National Library Services,NA,2023-01-18,NA,compbio2021eifl
Maluti Adventist College of Nursing,NA,2023-01-18,NA,compbio2021eifl
National Health Training College,NA,2023-01-18,NA,compbio2021eifl
National University of Lesotho,https://ror.org/04j4j0a75,2023-01-18,NA,compbio2021eifl
Palace of Justice,NA,2023-01-18,NA,compbio2021eifl
Paray College of Nursing,NA,2023-01-18,NA,compbio2021eifl
Parliament Library (National Assembly),NA,2023-01-18,NA,compbio2021eifl
